quarter,key_rate_avg_q,key_rate_eoq,key_rate_min_q,key_rate_max_q,key_rate_obs_n,key_rate_log_return_q,key_rate_qoq_change,usd_rub_avg_q,usd_rub_eoq,usd_rub_min_q,usd_rub_max_q,usd_rub_obs_n,usd_rub_log_return_q,usd_rub_qoq_change,eur_rub_avg_q,eur_rub_eoq,eur_rub_min_q,eur_rub_max_q,eur_rub_obs_n,eur_rub_log_return_q,eur_rub_qoq_change,mortgage_total_count_q,mortgage_total_count_q_qoq_change,mortgage_total_count_q_log_return_q,mortgage_total_volume_mln_rub_q,mortgage_total_volume_mln_rub_q_qoq_change,mortgage_total_volume_mln_rub_q_log_return_q,mortgage_total_rate_pct_q,mortgage_total_rate_pct_q_qoq_change,mortgage_total_rate_pct_q_log_return_q,mortgage_ddu_count_q,mortgage_ddu_count_q_qoq_change,mortgage_ddu_count_q_log_return_q,mortgage_ddu_volume_mln_rub_q,mortgage_ddu_volume_mln_rub_q_qoq_change,mortgage_ddu_volume_mln_rub_q_log_return_q,mortgage_ddu_rate_pct_q,mortgage_ddu_rate_pct_q_qoq_change,mortgage_ddu_rate_pct_q_log_return_q,mortgage_ddu_count_share_q,mortgage_ddu_volume_share_q,mortgage_avg_ticket_mln_rub_q,mortgage_ddu_avg_ticket_mln_rub_q,mredc_avg_q,mredc_eoq,mredc_min_q,mredc_max_q,mredc_obs_n,mredc_log_return_q,mredc_qoq_change,imoex_avg_q,imoex_eoq,imoex_min_q,imoex_max_q,imoex_obs_n,imoex_log_return_q,imoex_qoq_change,rgbi_avg_q,rgbi_eoq,rgbi_min_q,rgbi_max_q,rgbi_obs_n,rgbi_log_return_q,rgbi_qoq_change,subsidized_mortgage_2020_active_q,family_mortgage_new_rules_active_q,it_mortgage_new_rules_active_q
2018Q1,7.6,7.25,7.25,7.75,90.0,-0.06669137449867213,-0.5,56.81486964285715,57.2649,55.6717,58.1718,56,-0.0058381693372382415,-0.3353000000000037,69.95565892857142,70.5618,67.8841,71.3943,56,0.024314717453261636,1.6950000000000074,178.45,-38.65999999999997,-0.19609568760997664,729.36,-172.85000000000002,-0.21267987165306845,9.806666666666667,-0.1899999999999995,-0.01918927758762612,80.22,-17.659999999999997,-0.19896937823256433,314.81,-65.53000000000003,-0.18909630728465476,9.486666666666666,-0.23666666666666814,-0.02464119121792363,0.44953768562622587,0.4316249862893496,4.0871952927991035,3.924333084018948,157017.15923076923,156769.31,155992.16,158079.46,13.0,-0.005196296559194735,-816.7399999999907,2275.4325000000003,2270.98,2152.97,2353.16,60,0.0736467392449427,161.24000000000024,143.71733333333336,144.98,141.77,145.24,60,0.024366758664870147,3.4899999999999807,0,0,0
2018Q2,7.25,7.25,7.25,7.25,91.0,0.0,0.0,61.91300655737705,62.7565,57.285,64.0683,61,0.09157428772383902,5.491600000000005,73.82194918032786,72.9921,70.5926,79.2839,61,0.03386229453695311,2.4302999999999884,210.8,32.35000000000002,0.16660136673103842,906.59,177.23000000000002,0.21752287094645784,9.583333333333334,-0.22333333333333272,-0.02303694792993216,83.46000000000001,3.240000000000009,0.03959461482149962,347.84,33.02999999999997,0.09977332169336961,9.216666666666667,-0.2699999999999996,-0.028873864693362616,0.3959203036053131,0.3836795023108571,4.300711574952562,4.167745027558111,157681.0169230769,158864.34,155408.84,159287.38,13.0,0.013275268765882586,2095.029999999999,2271.66203125,2295.95,2090.88,2357.62,64,0.010935244825157397,24.9699999999998,142.25375,139.98,138.8,145.01,64,-0.03509624661133781,-5.0,0,0,0
2018Q3,7.288043478260869,7.5,7.25,7.5,92.0,0.03390155167568132,0.25,65.55148153846154,65.5906,62.098,69.9744,65,0.044170234695099175,2.8340999999999923,76.21766153846154,76.2294,72.4659,81.3942,65,0.04339599893805435,3.2373000000000047,215.35000000000002,4.550000000000011,0.021354794832912027,961.8799999999999,55.28999999999985,0.059199394537164274,9.413333333333334,-0.16999999999999993,-0.017898354618318013,87.29999999999998,3.839999999999975,0.04498298768214948,383.4900000000001,35.65000000000015,0.09757094091519569,8.963333333333333,-0.25333333333333385,-0.027871257687570594,0.4053865799860691,0.3986879860273633,4.466589273276061,4.392783505154641,160739.87461538462,161429.18,159190.68,162970.81,13.0,0.016015902071135457,2564.8399999999965,2327.433692307692,2475.36,2247.82,2475.36,65,0.07523913877190846,179.4100000000003,136.45015384615385,135.09,130.52,140.9,65,-0.03555833227980365,-4.889999999999986,0,0,0
2018Q4,7.540760869565218,7.75,7.5,7.75,92.0,0.03278982282299081,0.25,66.5176276923077,69.4706,65.2221,69.5218,65,0.05747124848940288,3.8800000000000097,75.93918307692309,79.4605,74.4189,79.6581,65,0.041512827788610984,3.231099999999998,276.80999999999995,61.45999999999992,0.2510667387584542,1254.17,292.2900000000002,0.2653395754325292,9.536666666666667,0.12333333333333307,0.013016894436977289,106.03,18.730000000000018,0.19437161009215043,466.2099999999998,82.71999999999969,0.19532263154501717,9.14,0.17666666666666764,0.0195182038533952,0.38304252014016843,0.37172791567331365,4.530797297785486,4.39696312364425,166637.14615384614,169104.31,162619.32,169104.31,13.0,0.046449210901249316,7675.130000000005,2379.5712307692306,2369.33,2290.86,2493.91,65,-0.04377862523081966,-106.0300000000002,133.88815384615384,134.31,132.05,135.36,65,-0.005790662060606522,-0.7800000000000011,0,0,0
2019Q1,7.75,7.75,7.75,7.75,90.0,0.0,0.0,65.74295789473683,64.7347,63.742,67.192,57,-0.07060626226748123,-4.735900000000001,74.6838701754386,72.723,72.5808,77.2105,57,-0.08860233969714848,-6.737499999999997,194.2,-82.60999999999996,-0.35444279440134885,881.06,-373.1100000000001,-0.3531035501488331,10.173333333333334,0.6366666666666667,0.06462589935423768,90.99000000000001,-15.039999999999992,-0.15297246256910668,405.58000000000004,-60.62999999999977,-0.13931803499654016,9.73,0.5899999999999999,0.06255351073185489,0.46853759011328533,0.4603318729711939,4.53686920700309,4.45741290251676,171829.4169230769,175817.59,169302.12,175817.59,13.0,0.03893129367182091,6713.279999999999,2479.6995,2497.1,2375.6,2547.27,60,0.052522843795601126,127.76999999999998,136.4145,136.78,134.41,137.69,60,0.01822323474896681,2.469999999999999,0,0,0
2019Q2,7.711538461538462,7.5,7.5,7.75,91.0,-0.03278982282299081,-0.25,64.52174406779662,63.0756,62.5229,65.5547,59,-0.025963372254645734,-1.6591000000000022,72.50686779661017,71.8179,71.2323,73.5231,59,-0.012523954539343407,-0.9051000000000045,191.4,-2.799999999999983,-0.01452307683837084,909.8399999999999,28.779999999999973,0.032143031832223556,10.416666666666666,0.2433333333333323,0.02363716976615393,88.89,-2.1000000000000085,-0.023349960115016444,413.53,7.949999999999932,0.01941192182607221,9.793333333333333,0.06333333333333258,0.0064879858797080026,0.46442006269592473,0.4545084850083531,4.753605015673981,4.652154348070649,178400.69153846154,179802.26,175919.62,180945.23,13.0,0.022410654351673998,3984.670000000013,2627.753387096774,2765.85,2508.87,2780.2,62,0.10221794328374312,268.75,138.713064516129,142.19,136.37,142.55,62,0.03879039573833243,5.409999999999997,0,0,0
2019Q3,7.266304347826087,7.0,7.0,7.5,92.0,-0.06899287148695143,-0.5,64.59361846153847,64.4156,62.8129,66.9072,65,0.021021832833728382,1.3399999999999963,71.85655846153847,70.3161,70.0193,73.9766,65,-0.021132957516299733,-1.5017999999999887,191.36,-0.03999999999999204,-0.00020900825658731748,923.51,13.670000000000073,0.014912868074809182,9.936666666666667,-0.47999999999999865,-0.04717546849243037,84.25,-4.640000000000001,-0.05361108102111256,409.75,-3.7799999999999727,-0.00918284559865068,9.22,-0.5733333333333324,-0.06032684450911896,0.4402696488294314,0.44368766986822017,4.826034698996655,4.863501483679525,180403.32923076922,181199.02,178010.78,181413.06,13.0,0.0077382937255165984,1396.7599999999802,2740.1789393939393,2747.18,2615.2,2842.78,66,-0.0067730708423514585,-18.670000000000073,143.765,145.14,142.39,145.34,66,0.020534602441707683,2.9499999999999886,0,0,0
2019Q4,6.603260869565218,6.25,6.25,7.0,92.0,-0.11332868530700302,-0.75,63.74488615384615,61.9057,61.7164,65.4399,65,-0.03974358034320247,-2.5098999999999947,70.53603692307692,69.3406,68.4065,71.4785,65,-0.013970197854491495,-0.9755000000000109,258.53,67.16999999999996,0.3008552706110619,1316.32,392.80999999999995,0.35441361546962113,9.173333333333334,-0.7633333333333336,-0.07993089462483693,108.15,23.900000000000006,0.24973058316659724,552.11,142.36,0.29820008416277766,8.42,-0.8000000000000007,-0.09076520931426746,0.4183266932270917,0.4194344840160448,5.09155610567439,5.105039297272307,181251.33384615384,179350.75,179350.75,182966.35,13.0,-0.01025259946869106,-1848.2699999999895,2895.98890625,3045.87,2692.55,3050.47,64,0.10321164364422675,298.69000000000005,149.0728125,150.57,145.1,150.57,64,0.036729298484961426,5.430000000000007,0,0,0
2020Q1,6.1098901098901095,6.0,6.0,6.25,91.0,-0.040821994520255256,-0.25,66.62626607142857,77.7325,60.9474,80.8815,56,0.22766118588155848,15.826799999999999,73.41285,85.7389,67.8162,87.2669,56,0.2122760383694713,16.398300000000006,245.11,-13.419999999999959,-0.05330465199794254,1280.7,-35.61999999999989,-0.027433160988593386,8.793333333333335,-0.379999999999999,-0.04230686577597442,101.47,-6.680000000000007,-0.06375596410807649,539.09,-13.019999999999982,-0.023864768935379033,8.02,-0.40000000000000036,-0.04867140637581224,0.4139773979029823,0.4209338642929648,5.225001019950226,5.312801813343846,182084.11615384615,184642.5,179993.73,184642.5,13.0,0.029078137352382072,5291.75,2876.6418333333336,2508.81,2112.64,3219.92,60,-0.1939780375036264,-537.06,149.19333333333333,146.92,137.04,153.38,60,-0.024539871383485234,-3.6500000000000057,0,0,0
2020Q2,5.543956043956044,4.5,4.5,6.0,91.0,-0.2876820724517808,-1.5,72.04791428571428,69.9513,68.3123,77.0416,56,-0.10547415969694285,-7.781199999999998,79.30264107142857,78.6812,76.6243,83.6826,56,-0.08590238654622873,-7.057699999999997,178.1,-67.01000000000002,-0.31936189907976953,882.22,-398.48,-0.3727206244219241,7.883333333333333,-0.9100000000000019,-0.10924303235122679,75.45,-26.019999999999996,-0.2962930030771336,385.86,-153.23000000000002,-0.33440792347651094,6.163333333333334,-1.8566666666666656,-0.2633206651474991,0.42363840539023023,0.43737389766724855,4.9535092644581695,5.114115308151093,184222.2353846154,183780.15,182667.47,185694.75,13.0,-0.004681316823743842,-862.3500000000058,2676.74131147541,2743.2,2473.61,2831.08,61,0.08931658503117834,234.38999999999987,153.69229508196722,155.08,146.44,157.55,61,0.05405289185126172,8.160000000000025,1,0,0
